State Code,County Name,County FIPS code,County Population (in 2012),County Income (in 2012),Agricultural Damage (%) (4 major crops),Mortality (deaths per 100k),Energy Expenditures (%),Labor Low-risk (%),Labor High-risk (%),Coastal damage (log10(% county income)),Property Crime (%),Violent Crime (%),Total damages (% county income)
MN,Redwood County,27127,15853,46765,-20.72322845,-8.280299187,7.562859535,-0.215164572,-1.329005718,,1.947058916,3.977803707,-0.154410005
MN,Renville County,27129,15343,49808,-14.96931171,-11.32681561,7.347736359,-0.208669797,-1.306687951,,2.073850393,4.003854752,-0.65437001
MN,Rice County,27131,64904,35506,-13.26015186,-6.12868166,7.057975292,-0.170041829,-1.228487134,,2.020661116,4.051764011,0.078864999
MN,Rock County,27133,9551,46574,-30.63056564,-5.706851959,7.960947037,-0.260684848,-1.513764024,,1.759883523,3.817903757,0.788479984
MN,Roseau County,27135,15487,43753,30.07834625,-15.37944794,4.279183388,-0.156686768,-0.963946998,,2.48933816,3.833027363,-2.808799982
MN,St. Louis County,27137,200490,39201,,-24.41342735,1.979413629,-0.173656881,-0.91108793,,2.489703894,3.980250597,-4.279799938
MN,Scott County,27139,135250,47149,-13.45504856,-2.517418146,8.104701042,-0.160311937,-1.25408721,,2.072183609,4.127950191,0.664229989
MN,Sherburne County,27141,89488,37464,-19.87036133,-4.840940952,6.750641823,-0.194555581,-1.3856709,,2.074734211,3.979073763,0.312550008
MN,Sibley County,27143,15100,41306,-13.78162289,-6.611220837,7.790178776,-0.204477012,-1.26825273,,2.116820574,4.049064636,-0.126479998
MN,Stearns County,27145,151650,38000,-23.38924026,-4.294549465,8.207161903,-0.202274501,-1.33793962,,2.114468575,3.992707968,0.507089972
MN,Steele County,27147,36301,41090,-14.11864281,-4.757238388,7.703108311,-0.195503145,-1.253002524,,2.095790625,4.127290726,0.289429992
MN,Stevens County,27149,9745,53993,-8.326125145,-9.921717644,7.249529839,-0.195393845,-1.24663794,,2.254589796,3.954430819,-0.618610024
MN,Swift County,27151,9606,44160,-17.70758438,-10.80134869,7.545686722,-0.226028621,-1.383567691,,2.13536191,3.96712327,-0.692279994
MN,Todd County,27153,24546,34485,-3.658137798,-12.61548138,6.096396446,-0.19728069,-1.110758305,,2.37555337,4.002997875,-2.103600025
MN,Traverse County,27155,3426,68135,-8.397866249,-14.33918953,7.817994118,-0.214848444,-1.294573188,,2.20906353,3.923828363,-0.876100004
MN,Wabasha County,27157,21422,40057,-23.57694626,-3.027158737,8.834665298,-0.142402619,-1.242676854,,2.004879951,4.148516655,1.058899999
MN,Wadena County,27159,13689,31163,-4.483717918,-23.29251099,5.029304028,-0.188529313,-1.060840249,,2.442997694,3.970426559,-5.323599815
MN,Waseca County,27161,19194,40131,-18.14179611,-4.185214043,8.05654335,-0.188569233,-1.293857098,,2.015931129,4.031300068,0.671959996
MN,Washington County,27163,244110,51017,-19.93720055,-4.052818775,7.610153198,-0.190909058,-1.340415716,,1.954999924,3.945265055,0.362390012
MN,Watonwan County,27165,11155,38526,-16.61438942,-7.217581272,7.713805676,-0.186586276,-1.237749457,,1.982144713,4.03545475,-0.018274
MN,Wilkin County,27167,6608,52915,3.844349384,-10.9670496,7.817994118,-0.214848444,-1.294573188,,2.207332134,3.914846182,-0.926680028
MN,Winona County,27169,51326,40917,-23.47741127,-4.058935165,8.453511238,-0.153491452,-1.203509212,,1.975954771,4.143960476,0.727039993
MN,Wright County,27171,127320,39312,-8.134837151,-6.212133884,6.433956146,-0.194121003,-1.25947237,,2.177577734,3.972486734,-0.233260006
MN,Yellow Medicine County,27173,10168,46486,-22.51499748,-7.828810692,7.927219391,-0.229451746,-1.362358212,,1.993840694,3.983910799,0.029705999
MS,Adams County,28001,32141,33454,,40.88316345,12.89757538,-0.471552014,-2.204994202,-1.554386258,0.096458741,2.558655262,13.99800014
MS,Alcorn County,28003,37237,28077,-53.35380554,26.23031044,12.67619705,-0.381224483,-1.932999372,-1.478995919,0.339076102,2.681067944,11.30799961
MS,Amite County,28005,12972,29353,,35.58950424,12.67540264,-0.466931403,-2.08954978,0.165974766,0.087409399,2.511456728,14.30599976
MS,Attala County,28007,19123,28207,-4.370379925,32.63554382,12.40559101,-0.351112813,-1.941734076,-1.481492877,0.274664104,2.766301394,13.28299999
MS,Benton County,28009,8652,24649,-38.31021118,24.99823761,12.83432865,-0.387744397,-1.96665585,-1.422042251,0.303508192,2.667718172,12.8380003
MS,Bolivar County,28011,34061,32365,-41.93394089,38.35850525,13.23511791,-0.497297645,-2.126271963,-1.539905906,0.133195132,2.410230637,12.72200012
MS,Calhoun County,28013,14848,27597,-19.24973297,33.04578018,12.47823334,-0.398786426,-1.992708921,-1.472650766,0.211243212,2.651667356,13.90200043
MS,Carroll County,28015,10413,30035,-32.70431137,31.068367,13.18628979,-0.521063387,-2.172693253,-1.507868052,0.100547664,2.411079884,12.07600021
MS,Chickasaw County,28017,17406,29903,-24.60044479,25.37673759,12.64910984,-0.341776848,-1.862570643,-1.506898761,0.332370192,2.774770737,10.27400017
MS,Choctaw County,28019,8355,26087,,24.69134712,12.40559101,-0.351112813,-1.941734076,-1.446665883,0.260292798,2.773440838,12.31999969
MS,Claiborne County,28021,9376,28869,-45.93461227,30.37571335,12.4338522,-0.483102649,-2.17991066,-1.490674615,0.109300546,2.528737783,12.5710001
MS,Clarke County,28023,16495,33250,,32.84941864,12.17956638,-0.513907671,-2.120330811,-1.551623225,0.070331402,2.484863758,11.91499996
MS,Clay County,28025,20395,32911,-57.91624451,29.18600273,12.17160988,-0.488797575,-2.049125433,-1.5481112,0.139453188,2.485306978,10.58300018
MS,Coahoma County,28027,25685,29091,-30.00703239,34.41724014,13.03939533,-0.455258936,-2.04208827,-1.493227005,0.255881011,2.567425013,13.17399979
MS,Copiah County,28029,28902,29499,,36.78445435,13.00767517,-0.525539219,-2.261425972,-1.499371409,0.02953472,2.471539259,14.34899998
MS,Covington County,28031,19523,29140,-72.09562683,35.68877792,12.07452297,-0.411264181,-1.98669529,-1.494964719,0.140799046,2.640249729,13.49400043
MS,DeSoto County,28033,166360,35388,-49.11439514,22.79127121,13.15620422,-0.461175859,-2.032528877,-1.579573274,0.22340709,2.532416821,8.150500298
MS,Forrest County,28035,76769,33913,,33.94714737,12.15876865,-0.453854382,-2.054502726,-1.560639024,0.09967351,2.487186909,11.99400043
MS,Franklin County,28037,7887,28617,,33.74920273,12.33585739,-0.484086782,-2.14599514,-1.486864686,0.096304111,2.515419245,14.35299969
MS,George County,28039,22872,29320,-57.25384521,34.79119492,11.80590534,-0.4235726,-1.98668921,0.166526973,0.103831254,2.402588367,13.7510004
MS,Greene County,28041,14286,22435,,28.62055206,11.80590534,-0.4235726,-1.98668921,-1.381985068,0.103831254,2.402588367,15.6260004
MS,Grenada County,28043,21616,31750,-21.64318848,32.6224823,12.54696083,-0.394963145,-1.991661668,-1.531167626,0.238917708,2.663715124,11.96700001
MS,Hancock County,28045,45310,33380,,30.16656113,11.21535492,-0.28850764,-1.678271174,0.110354252,0.216321185,2.626097202,10.43799973
MS,Harrison County,28047,193690,34148,,34.67908096,12.38358498,-0.561829746,-2.270665169,0.100172527,-0.04151218,2.213972092,12.20899963
MS,Hinds County,28049,248300,37662,-36.70639801,28.69035339,12.75137806,-0.51332283,-2.174134254,-1.605392098,0.065588541,2.495385408,9.361399651
MS,Holmes County,28051,19040,26335,-31.06387711,38.47288895,13.18628979,-0.521063387,-2.172693253,-1.449780226,0.090540595,2.409918308,16.11800003
MS,Humphreys County,28053,9208,30954,-35.59993744,41.46390533,13.10068512,-0.494182914,-2.116317749,-1.520959735,0.132419288,2.476346731,14.50699997
MS,Issaquena County,28055,1410,31665,-47.7326355,26.72538185,13.03191948,-0.534409404,-2.188328743,-1.53080678,0.043340754,2.333334446,10.43999958
MS,Itawamba County,28057,23371,30109,-49.82347488,28.39788246,12.45867062,-0.367367744,-1.896155596,-1.508917093,0.308148265,2.716617107,11.25899982
MS,Jackson County,28059,139970,33886,,28.84904861,11.80590534,-0.4235726,-1.98668921,0.103541188,0.108623542,2.413881779,10.58300018
MS,Jasper County,28061,16535,31901,,28.52348137,12.29829788,-0.519319713,-2.099933386,-1.534687757,0.053876888,2.474474907,10.71000004
MS,Jefferson County,28063,7649,28930,-25.34706688,29.35801697,12.4338522,-0.483102649,-2.17991066,-1.491589546,0.109300546,2.528737783,12.20400047
MS,Jefferson Davis County,28065,12087,27550,,34.75097656,12.07452297,-0.411264181,-1.98669529,-1.469361663,0.142900586,2.652831554,14.35700035
MS,Jones County,28067,68385,34366,,34.36254501,12.25697422,-0.503577769,-2.101135731,-1.566269159,0.07591778,2.468996763,12.31900024
MS,Kemper County,28069,10366,26123,,30.81151962,12.38021469,-0.523044348,-2.123183012,-1.447266102,0.074902922,2.464176178,14.27299976
MS,Lafayette County,28071,50416,34514,-35.38851166,21.38418388,12.79678059,-0.480164558,-2.055029392,-1.568465829,0.190703258,2.543519974,8.267900467
MS,Lamar County,28073,57864,30566,,24.02230453,12.15876865,-0.453854382,-2.054502726,0.148552313,0.104983188,2.491076708,10.22599983
MS,Lauderdale County,28075,80271,33563,,34.19071579,12.17956638,-0.513907671,-2.120330811,-1.555937648,0.08117862,2.499248028,12.04699993
MS,Lawrence County,28077,12601,30135,-73.09296417,34.054039,12.33585739,-0.484086782,-2.14599514,-1.507594228,0.094342329,2.530188084,13.56599998
MS,Leake County,28079,23253,24016,,38.17007065,12.69546413,-0.556778669,-2.214603186,-1.410519958,0.004016201,2.384442806,18.50900078
MS,Lee County,28081,85115,34132,-57.92157745,30.41467857,12.6320858,-0.487567008,-2.052055359,-1.56334734,0.17749171,2.516882181,10.45800018
MS,Leflore County,28083,31566,32378,-36.63803482,35.84684372,13.18628979,-0.521063387,-2.172693253,-1.541122198,0.100547664,2.411079884,12.46000004
MS,Lincoln County,28085,34849,33113,,35.6001091,12.33585739,-0.484086782,-2.14599514,-1.550305486,0.096304111,2.515419245,12.58100033
MS,Lowndes County,28087,59641,36979,-41.11185837,25.18178749,12.17160988,-0.488797575,-2.049125433,-1.598425269,0.153991893,2.49062562,8.443699837
MS,Madison County,28089,98479,56322,-37.3419342,38.63794327,12.75137806,-0.51332283,-2.174134254,-1.780706167,0.065588541,2.495385408,7.679200172
MS,Marion County,28091,26398,28948,,44.48484421,12.15876865,-0.453854382,-2.054502726,0.173715279,0.103165962,2.490350962,16.61400032
MS,Marshall County,28093,36587,26704,-41.56615829,21.56344032,13.24858189,-0.420857131,-2.02088356,-1.457148671,0.262462467,2.58981657,10.76099968
MS,Monroe County,28095,36378,29761,-35.76229095,30.01715469,12.40103912,-0.461869806,-2.001543999,-1.504286647,0.165334389,2.562827587,11.69299984
MS,Montgomery County,28097,10557,30353,-8.014592171,29.1711216,12.40559101,-0.351112813,-1.941734076,-1.512442589,0.260292798,2.773440838,11.26799965
MS,Neshoba County,28099,29679,35419,,36.57277679,12.69546413,-0.556778669,-2.214603186,-1.579205751,-0.006241111,2.391811371,11.85700035
MS,Newton County,28101,21625,29607,-71.92726898,30.5033474,12.29829788,-0.519319713,-2.099933386,-1.500999212,0.053876888,2.474474907,12.17300034
MS,Noxubee County,28103,11175,29596,-47.34734344,27.78794289,12.17160988,-0.488797575,-2.049125433,-1.502447248,0.142383605,2.491990805,11.36499977
MS,Oktibbeha County,28105,48956,28756,-54.08759689,17.97791672,12.17160988,-0.488797575,-2.049125433,-1.488618135,0.139453188,2.485306978,9.008099556
MS,Panola County,28107,34464,28812,-23.77296829,26.44654274,12.83858871,-0.447217405,-2.067757607,-1.490434051,0.176017687,2.577276468,11.20699978
MS,Pearl River County,28109,55090,31994,,31.51916885,11.21535492,-0.28850764,-1.678271174,0.128607035,0.223634213,2.619086981,11.32900047
MS,Perry County,28111,12080,25482,,35.95254135,12.15876865,-0.453854382,-2.054502726,-1.43522203,0.09967351,2.487186909,16.13199997
MS,Pike County,28113,40111,27700,,38.35303116,12.67540264,-0.466931403,-2.08954978,0.192302853,0.087409399,2.511456728,15.57400036
MS,Pontotoc County,28115,30345,28509,-46.2049675,21.08817101,12.64910984,-0.341776848,-1.862570643,-1.48528266,0.342988759,2.772396803,9.480799675
MS,Prentiss County,28117,25310,26380,-49.04586792,21.37042809,12.67619705,-0.381224483,-1.932999372,-1.451654911,0.339076102,2.681067944,10.43599987
MS,Quitman County,28119,7802,27585,-36.14840698,37.61914444,13.03939533,-0.455258936,-2.04208827,-1.470914602,0.255881011,2.567425013,14.39599991
MS,Rankin County,28121,145600,38352,-33.17651749,23.11488152,12.75137806,-0.51332283,-2.174134254,-1.613410473,0.065588541,2.495385408,7.82310009
MS,Scott County,28123,28248,25793,-72.11567688,28.74919891,12.50413513,-0.494858593,-2.135022163,-1.442533851,0.073599391,2.552345991,13.57499981
MS,Sharkey County,28125,4787,32716,-41.87380981,37.94333267,13.03191948,-0.534409404,-2.188328743,-1.545002103,0.043340754,2.333334446,13.07499981
MS,Simpson County,28127,27334,30672,-76.18968201,37.09234619,12.75137806,-0.51332283,-2.174134254,-1.516905069,0.067959346,2.492925406,13.49400043
MS,Smith County,28129,16333,27201,,32.07915878,12.50413513,-0.494858593,-2.135022163,-1.465807199,0.072638705,2.533526182,14.03100014
MS,Stone County,28131,18049,27728,,37.89159012,12.38358498,-0.561829746,-2.270665169,0.191049352,-0.04151218,2.213972092,16.23200035
MS,Sunflower County,28133,28473,27270,-41.20532608,34.72593307,13.04773521,-0.468588084,-2.05712533,-1.465236664,0.172448009,2.492366076,13.69099998
MS,Tallahatchie County,28135,15103,27125,-28.65199661,24.95472145,12.54696083,-0.394963145,-1.991661668,-1.463213801,0.234958768,2.651660919,10.94099998
MS,Tate County,28137,28506,30489,-46.33459473,31.42318916,13.15620422,-0.461175859,-2.032528877,-1.514197826,0.225303486,2.534181595,11.69099998
MS,Tippah County,28139,21965,27877,-52.10633469,25.62255096,12.67619705,-0.381224483,-1.932999372,-1.475223422,0.347066879,2.690623283,11.49600029
MS,Tishomingo County,28141,19589,26293,-43.7574234,23.58372879,12.36108685,-0.299824566,-1.84501791,-1.449401379,0.42169705,2.790855169,11.33199978
MS,Tunica County,28143,10458,31331,-37.96245956,32.51482391,13.33598328,-0.45901832,-2.04365778,-1.526217818,0.257066518,2.546818256,11.66800022
MS,Union County,28145,27352,28844,-48.69815826,22.83344078,12.83432865,-0.387744397,-1.96665585,-1.490504384,0.291285634,2.663333416,10.20800018
MS,Walthall County,28147,15088,25500,,36.63811874,12.67540264,-0.466931403,-2.08954978,0.227072835,0.09887927,2.511544228,17.68199921
MS,Warren County,28149,48120,36082,-41.63088226,37.14728928,13.09387207,-0.515762746,-2.205358982,-1.587369919,0.077082813,2.458244801,11.61600018
MS,Washington County,28151,50051,31957,-40.41309738,37.51741028,13.23511791,-0.497297645,-2.126271963,-1.534661889,0.133195132,2.410230637,13.09799957
MS,Wayne County,28153,20635,29604,,31.15189362,12.25697422,-0.503577769,-2.101135731,-1.502653599,0.059742954,2.465667963,12.97200012
MS,Webster County,28155,10051,29154,-9.958283424,39.54975128,12.47823334,-0.398786426,-1.992708921,-1.494940758,0.203980654,2.673449755,14.41800022
MS,Wilkinson County,28157,9451,25875,-52.56828308,43.0861969,12.89757538,-0.471552014,-2.204994202,0.221236303,0.078769386,2.567835331,18.33300018
MS,Winston County,28159,18985,29025,,37.95705414,12.69546413,-0.556778669,-2.214603186,-1.4932096,0.010696046,2.38244915,14.80300045
MS,Yalobusha County,28161,12373,29109,-20.2458725,31.20048332,12.83858871,-0.447217405,-2.067757607,-1.495804429,0.180477425,2.580337763,12.61100006
MS,Yazoo County,28163,28282,27908,-35.32884979,35.17165375,13.10068512,-0.494182914,-2.116317749,-1.475634933,0.132419288,2.476346731,14.32499981
MO,Adair County,29001,25671,28710,-26.1050415,5.155343056,10.25466442,-0.244213253,-1.459004045,,1.30948627,3.728607655,4.059299946
MO,Andrew County,29003,17420,38116,-44.66492081,10.23721027,10.87594223,-0.284431458,-1.66134429,,1.159067392,3.632915258,4.652299881
MO,Atchison County,29005,5532,43602,-53.62543488,15.50244904,10.65116787,-0.349981725,-1.814611554,,1.164918661,3.469321012,5.4854002
MO,Audrain County,29007,25610,33112,-36.63609695,14.3889761,11.63709641,-0.2830531,-1.58920455,,0.949095368,3.376152515,6.008600235
MO,Barry County,29009,35646,29615,-35.8807373,17.9998455,12.26214886,-0.256927788,-1.56957531,,0.715915382,3.231757641,8.180199623
MO,Barton County,29011,12365,33399,-35.95513153,19.50359344,12.04372597,-0.313656807,-1.699870825,,0.634969473,3.118070126,7.318500042
MO,Bates County,29013,16709,33524,-41.25383377,19.28581047,11.64638138,-0.302651346,-1.66193831,,0.751591086,3.319432497,7.295100212
MO,Benton County,29015,18958,30523,-32.87103271,17.03191376,11.25798798,-0.281727284,-1.594706059,,0.93222177,3.418563604,7.12680006
MO,Bollinger County,29017,12405,29332,-42.10932159,18.04069519,12.27603912,-0.294919074,-1.790754557,,0.528188646,3.050725222,8.819000244
MO,Boone County,29019,168590,39868,-39.18495941,8.648619652,11.69398689,-0.298886687,-1.620649934,,0.896319926,3.342195034,4.02489996
MO,Buchanan County,29021,89779,34644,-46.00926208,13.75325489,11.16468716,-0.280179113,-1.590336323,,1.164592385,3.624650717,5.976900101
MO,Butler County,29023,43012,33646,-45.54482269,27.73184967,12.28364944,-0.375535458,-1.856991649,,0.455252737,2.861345291,10.17199993
MO,Caldwell County,29025,9116,31831,-36.35144806,10.50883865,10.70598698,-0.268869191,-1.571404815,,1.206200838,3.704369307,5.636199951
MO,Callaway County,29027,44458,32760,-34.61854935,9.897181511,11.63709641,-0.2830531,-1.58920455,,0.949095368,3.376152515,5.301499844
MO,Camden County,29029,43870,33155,,16.9869194,11.88355541,-0.283614278,-1.593667984,,0.723101974,3.246087551,7.490399837
MO,Cape Girardeau County,29031,77080,38618,-43.57444763,17.05149651,12.20012951,-0.345540315,-1.839830279,,0.548392773,2.96323061,6.338399887
MO,Carroll County,29033,9095,41641,-47.38569641,18.49358749,11.38748932,-0.322578698,-1.73634696,,0.95750618,3.399292946,5.65199995
MO,Carter County,29035,6253,28976,,28.433424,12.28364944,-0.375535458,-1.856991649,,0.462470829,2.855408907,12.17500019
MO,Cass County,29037,100440,37387,-36.8639183,11.47369385,11.74837017,-0.275291502,-1.604302883,,0.954770684,3.499448538,4.745699883
MO,Cedar County,29039,13834,29023,-38.93954849,22.83891678,11.92718983,-0.288923442,-1.631124854,,0.783263385,3.226534843,9.487400055
MO,Chariton County,29041,7683,41322,-43.67718506,18.55477333,11.60189056,-0.320052415,-1.703697205,,0.985140443,3.413448572,6.031000137
MO,Christian County,29043,79781,33219,31.56428528,11.14172459,12.35087204,-0.299892902,-1.637418747,,0.602922201,3.112546444,5.072999954
MO,Clark County,29045,6987,32848,-39.38041306,11.37454605,10.77172565,-0.273939043,-1.576762676,,1.219388366,3.573563099,5.580900192
MO,Clay County,29047,227690,41049,-54.52584457,13.65087986,12.23180676,-0.332082272,-1.690986633,,0.848776758,3.325843096,5.030499935
MO,Clinton County,29049,20505,33890,-40.17752838,10.57176685,10.70598698,-0.268869191,-1.571404815,,1.211140156,3.69969058,5.618999958
MO,Cole County,29051,76377,40968,-42.29662323,13.48919773,11.69886494,-0.293184042,-1.642355442,,0.786174893,3.22631979,5.074100018
MO,Cooper County,29053,17529,32262,-38.36468506,13.52436256,11.32130432,-0.299334735,-1.637495279,,0.950578809,3.432130337,5.774300098
MO,Crawford County,29055,24774,32351,,22.86935806,12.79586601,-0.339608222,-1.828792453,,0.547335386,3.023961306,9.635100365
MO,Dade County,29057,7566,29370,-27.17905235,24.05926514,11.92718983,-0.288923442,-1.631124854,,0.783263385,3.226534843,9.555299759
MO,Dallas County,29059,16775,28131,31.43812752,16.59722137,12.06851196,-0.267605066,-1.611046314,,0.71831125,3.221457005,7.502099991
MO,Daviess County,29061,8271,31541,-36.22255325,9.820773125,10.70598698,-0.268869191,-1.571404815,,1.209004998,3.692026615,4.971399784
MO,DeKalb County,29063,12874,23051,-38.14599991,8.468986511,10.70598698,-0.268869191,-1.571404815,,1.211140156,3.69969058,6.877099991
MO,Dent County,29065,15665,29378,,25.99914169,12.79586601,-0.339608222,-1.828792453,,0.554717183,3.025710821,11.17000008
MO,Douglas County,29067,13598,25608,,14.88601589,11.63717842,-0.229538381,-1.533074975,,0.83212769,3.303318024,8.882599831
MO,Dunklin County,29069,31872,30988,-20.79257774,38.36597061,13.38523293,-0.381556183,-1.902389288,,0.441411078,2.751443148,14.09500027
MO,Franklin County,29071,101390,35989,-49.4753685,17.52117348,12.34374237,-0.346106857,-1.810153127,,0.586324632,2.998675346,6.915999889
MO,Gasconade County,29073,14980,33589,-48.06355286,25.06440544,12.34374237,-0.346106857,-1.810153127,,0.586324632,2.998675346,9.245499611
MO,Gentry County,29075,6799,35683,-39.16659546,12.83491611,10.70598698,-0.268869191,-1.571404815,,1.211140156,3.69969058,5.827400208
MO,Greene County,29077,280690,37055,-26.08544159,16.05127335,12.26874924,-0.294088185,-1.610971928,,0.688797176,3.164176702,5.925700188
MO,Grundy County,29079,10323,30970,-36.09093857,15.13532639,10.88555813,-0.271593302,-1.583013654,,1.1506387,3.636894703,7.239200115
MO,Harrison County,29081,8741,32564,-36.14445114,10.12095642,10.18450069,-0.267308116,-1.531119704,,1.396727204,3.768503666,4.974500179
MO,Henry County,29083,22150,34770,-40.19215775,20.56554222,11.58764553,-0.309391648,-1.682516456,,0.811227977,3.254467964,7.046199799
MO,Hickory County,29085,9392,23795,-37.97713852,23.60312843,12.05013943,-0.29786858,-1.6463269,,0.70299083,3.192019939,11.54199982
MO,Holt County,29087,4656,38596,-46.72980881,14.16742992,10.87594223,-0.284431458,-1.66134429,,1.159067392,3.632915258,5.620800018
MO,Howard County,29089,10181,32493,-42.40275192,13.79778671,11.32130432,-0.299334735,-1.637495279,,0.950578809,3.432130337,6.077499866
MO,Howell County,29091,40622,29056,31.93007278,19.13539886,12.09186649,-0.30720976,-1.726849437,,0.487926126,2.981441498,8.215399742
MO,Iron County,29093,10424,28467,,31.51473427,12.79586601,-0.339608222,-1.828792453,,0.554470837,3.003984213,13.26000023
MO,Jackson County,29095,677390,40407,-36.70030975,12.45774651,11.74837017,-0.275291502,-1.604302883,,0.946389437,3.494325161,4.732699871
MO,Jasper County,29097,115380,34412,-38.95362854,22.54629135,12.77842045,-0.352936089,-1.782315493,,0.561715603,3.015978098,8.33769989
MO,Jefferson County,29099,220100,35038,-45.46578979,13.75043488,12.06568146,-0.308894306,-1.747898102,,0.741698861,3.198224068,6.265799999
MO,Johnson County,29101,54418,31113,-45.94467545,10.69304276,11.58764553,-0.309391648,-1.682516456,,0.804998934,3.271104813,5.63049984
MO,Knox County,29103,4084,37009,-44.08571243,19.72830391,11.88878536,-0.288905084,-1.717498541,,1.006849051,3.482634306,7.046800137
MO,Laclede County,29105,35412,29277,-40.53605652,15.74901104,12.06851196,-0.267605066,-1.611046314,,0.71831125,3.221457005,7.587200165
MO,Lafayette County,29107,33109,33957,-50.12527084,16.40466881,11.62341499,-0.318100959,-1.70791769,,0.911586225,3.383372307,6.79460001
MO,Lawrence County,29109,38373,27618,-29.70646286,17.94639015,12.02201653,-0.292269677,-1.627225637,,0.676537752,3.161914825,8.457699776
MO,Lewis County,29111,10160,30348,-46.99735641,16.3894825,11.88878536,-0.288905084,-1.717498541,,1.012192845,3.477931738,7.409500122
MO,Lincoln County,29113,53348,32091,-47.45349121,12.45765018,12.15867138,-0.345179915,-1.841239214,,0.716129065,3.161413193,6.28550005
MO,Linn County,29115,12486,34223,-34.4981842,15.15048027,10.88555813,-0.271593302,-1.583013654,,1.15403986,3.642184019,6.425700188
MO,Livingston County,29117,15023,31771,-42.00036621,18.1620636,11.38748932,-0.322578698,-1.73634696,,0.953723848,3.398343563,7.593299866
MO,McDonald County,29119,22920,23500,,14.6545887,12.29879856,-0.256536871,-1.546005607,,0.576056242,3.238956451,9.772299767
MO,Macon County,29121,15556,31622,-24.17216682,8.113656998,10.25466442,-0.244213253,-1.459004045,,1.325420737,3.728796244,4.775700092
MO,Madison County,29123,12467,29523,,22.7385273,12.27603912,-0.294919074,-1.790754557,,0.511259377,3.043996334,11.0340004
MO,Maries County,29125,9036,33178,-39.75798035,17.82614136,12.18166542,-0.302253634,-1.657504082,,0.781759143,3.188827038,7.561200142
MO,Marion County,29127,28809,35857,-36.7391243,12.98507881,11.09628391,-0.257134289,-1.544238091,,1.126654863,3.526143551,5.255300045
MO,Mercer County,29129,3714,29457,-27.84910393,1.909066916,8.774121284,-0.247955352,-1.487368822,,1.369076848,3.809712887,3.369999886
MO,Miller County,29131,24753,27569,-38.42943192,18.5658741,11.88355541,-0.283614278,-1.593667984,,0.706891477,3.236910343,9.092300415
MO,Mississippi County,29133,14305,30067,-41.43607712,23.00872612,12.20012951,-0.345540315,-1.839830279,,0.56501466,2.958844423,10.31099987
MO,Moniteau County,29135,15671,31002,-41.3051033,14.41630077,11.71843719,-0.287098914,-1.61668849,,0.870085359,3.367245913,7.00549984
MO,Monroe County,29137,8686,34969,-39.46011734,14.38684082,11.73633385,-0.274098366,-1.584980488,,1.006960988,3.473973751,6.050899982
MO,Montgomery County,29139,12024,30698,-38.29888916,16.03398323,11.63709641,-0.2830531,-1.58920455,,0.949095368,3.376152515,7.349599838
MO,Morgan County,29141,20141,34780,-38.88672256,15.93984222,11.31517792,-0.253073931,-1.548017144,,0.835187614,3.373361588,6.637700081
MO,New Madrid County,29143,18479,31886,-28.4987011,29.56658554,12.81659794,-0.342514992,-1.84266603,,0.520133555,2.869169235,11.35999966
MO,Newton County,29145,59063,32932,-24.60541725,15.90324783,12.29879856,-0.256536871,-1.546005607,,0.576056242,3.238956451,6.896299839
MO,Nodaway County,29147,23367,27807,-41.89129257,5.785926819,10.37020874,-0.293284416,-1.652471185,,1.288461924,3.641925097,4.891699791
MO,Oregon County,29149,10997,24727,,20.30198479,12.09186649,-0.30720976,-1.726849437,,0.486958295,2.971189022,11.71199989
MO,Osage County,29151,13860,34305,-46.49523163,15.46744251,11.69886494,-0.293184042,-1.642355442,,0.779932976,3.25441432,6.359600067
MO,Ozark County,29153,9624,24723,,16.84406471,11.68078423,-0.253529102,-1.555006742,,0.656784773,3.173643827,9.508600235
MO,Pemiscot County,29155,18117,33223,-22.82780647,29.01912689,12.81659794,-0.342514992,-1.84266603,,0.529311419,2.870568514,10.89099979
MO,Perry County,29157,19024,33106,-38.68665695,14.9634409,11.50777721,-0.293498069,-1.767453909,,0.7180444,3.196631193,6.640100002
MO,Pettis County,29159,42279,32169,-36.43723297,12.03254032,11.25798798,-0.281727284,-1.594706059,,0.93222177,3.418563604,5.494100094
MO,Phelps County,29161,45183,30922,-36.96276855,16.79990005,12.18166542,-0.302253634,-1.657504082,,0.79286468,3.190823317,7.343400002
MO,Pike County,29163,18551,28708,-47.07470322,16.70721626,11.61458588,-0.308101833,-1.693371892,,0.964112163,3.355519772,8.003499985
MO,Platte County,29165,92126,46893,-48.43873596,9.07029438,11.76046848,-0.316872209,-1.665324569,,1.0043329,3.46127677,3.785399914
MO,Polk County,29167,31105,27337,-37.20239258,17.6989975,12.05013943,-0.29786858,-1.6463269,,0.70299083,3.192019939,8.449399948
MO,Pulaski County,29169,53389,40084,-42.91813278,6.853555202,11.12812996,-0.231400609,-1.503199458,,0.783089042,3.365526915,3.539499998
MO,Putnam County,29171,4930,29316,-29.41020584,8.208748817,10.25466442,-0.244213253,-1.459004045,,1.310394287,3.727276564,4.981200218
MO,Ralls County,29173,10238,32953,-33.79919052,9.26607132,11.09628391,-0.257134289,-1.544238091,,1.126654863,3.526143551,4.743000031
MO,Randolph County,29175,25305,34631,-34.53016663,13.74632168,11.73633385,-0.274098366,-1.584980488,,1.013763905,3.470540047,5.705200195
